"NewsID","UserID","Num","Annotation","PublisherID","FactChecker","PubCred","naiveUserCred","NewPublisherID","NewUserID"
"BuzzFeed_Fake_36","1005","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1005","1005_Publisher13"
"BuzzFeed_Fake_36","1021","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1021","1021_Publisher13"
"BuzzFeed_Fake_36","1032","2","1","Publisher13","BuzzFeed","0","0.5","Publisher13_1032","1032_Publisher13"
"BuzzFeed_Fake_36","1083","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1083","1083_Publisher13"
"BuzzFeed_Fake_36","1121","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1121","1121_Publisher13"
"BuzzFeed_Fake_36","1136","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1136","1136_Publisher13"
"BuzzFeed_Fake_36","1150","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1150","1150_Publisher13"
"BuzzFeed_Fake_36","1156","2","1","Publisher13","BuzzFeed","0","1","Publisher13_1156","1156_Publisher13"
"BuzzFeed_Fake_36","1187","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1187","1187_Publisher13"
"BuzzFeed_Fake_36","1262","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1262","1262_Publisher13"
"BuzzFeed_Fake_36","1266","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1266","1266_Publisher13"
"BuzzFeed_Fake_36","1276","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1276","1276_Publisher13"
"BuzzFeed_Fake_36","1333","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1333","1333_Publisher13"
"BuzzFeed_Fake_36","1361","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1361","1361_Publisher13"
"BuzzFeed_Fake_36","1371","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1371","1371_Publisher13"
"BuzzFeed_Fake_36","1378","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1378","1378_Publisher13"
"BuzzFeed_Fake_36","1410","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1410","1410_Publisher13"
"BuzzFeed_Fake_36","1422","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1422","1422_Publisher13"
"BuzzFeed_Fake_36","1438","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1438","1438_Publisher13"
"BuzzFeed_Fake_36","1443","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1443","1443_Publisher13"
"BuzzFeed_Fake_36","1450","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1450","1450_Publisher13"
"BuzzFeed_Fake_36","1475","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1475","1475_Publisher13"
"BuzzFeed_Fake_36","1500","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1500","1500_Publisher13"
"BuzzFeed_Fake_36","1550","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1550","1550_Publisher13"
"BuzzFeed_Fake_36","1581","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1581","1581_Publisher13"
"BuzzFeed_Fake_36","1656","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1656","1656_Publisher13"
"BuzzFeed_Fake_36","1662","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1662","1662_Publisher13"
"BuzzFeed_Fake_36","1706","1","1","Publisher13","BuzzFeed","0","0.875","Publisher13_1706","1706_Publisher13"
"BuzzFeed_Fake_36","1718","1","1","Publisher13","BuzzFeed","0","0.916667","Publisher13_1718","1718_Publisher13"
"BuzzFeed_Fake_36","1734","2","1","Publisher13","BuzzFeed","0","1","Publisher13_1734","1734_Publisher13"
"BuzzFeed_Fake_36","1763","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1763","1763_Publisher13"
"BuzzFeed_Fake_36","1783","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1783","1783_Publisher13"
"BuzzFeed_Fake_36","1796","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1796","1796_Publisher13"
"BuzzFeed_Fake_36","1815","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1815","1815_Publisher13"
"BuzzFeed_Fake_36","1834","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1834","1834_Publisher13"
"BuzzFeed_Fake_36","1854","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1854","1854_Publisher13"
"BuzzFeed_Fake_36","1856","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1856","1856_Publisher13"
"BuzzFeed_Fake_36","1944","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1944","1944_Publisher13"
"BuzzFeed_Fake_36","1959","1","1","Publisher13","BuzzFeed","0","1","Publisher13_1959","1959_Publisher13"
"BuzzFeed_Fake_36","1992","2","1","Publisher13","BuzzFeed","0","1","Publisher13_1992","1992_Publisher13"
"BuzzFeed_Fake_36","2002","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2002","2002_Publisher13"
"BuzzFeed_Fake_36","2054","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2054","2054_Publisher13"
"BuzzFeed_Fake_36","2267","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2267","2267_Publisher13"
"BuzzFeed_Fake_36","2282","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2282","2282_Publisher13"
"BuzzFeed_Fake_36","2319","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2319","2319_Publisher13"
"BuzzFeed_Fake_36","2360","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2360","2360_Publisher13"
"BuzzFeed_Fake_36","2376","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2376","2376_Publisher13"
"BuzzFeed_Fake_36","2378","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2378","2378_Publisher13"
"BuzzFeed_Fake_36","2424","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2424","2424_Publisher13"
"BuzzFeed_Fake_36","2439","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2439","2439_Publisher13"
"BuzzFeed_Fake_36","2446","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2446","2446_Publisher13"
"BuzzFeed_Fake_36","2455","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2455","2455_Publisher13"
"BuzzFeed_Fake_36","2572","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2572","2572_Publisher13"
"BuzzFeed_Fake_36","2579","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2579","2579_Publisher13"
"BuzzFeed_Fake_36","2593","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2593","2593_Publisher13"
"BuzzFeed_Fake_36","2651","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2651","2651_Publisher13"
"BuzzFeed_Fake_36","2671","1","1","Publisher13","BuzzFeed","0","0.4","Publisher13_2671","2671_Publisher13"
"BuzzFeed_Fake_36","2746","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2746","2746_Publisher13"
"BuzzFeed_Fake_36","2751","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2751","2751_Publisher13"
"BuzzFeed_Fake_36","2781","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2781","2781_Publisher13"
"BuzzFeed_Fake_36","2785","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2785","2785_Publisher13"
"BuzzFeed_Fake_36","2803","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2803","2803_Publisher13"
"BuzzFeed_Fake_36","2815","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2815","2815_Publisher13"
"BuzzFeed_Fake_36","2975","1","1","Publisher13","BuzzFeed","0","1","Publisher13_2975","2975_Publisher13"
"BuzzFeed_Fake_36","3039","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3039","3039_Publisher13"
"BuzzFeed_Fake_36","3092","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3092","3092_Publisher13"
"BuzzFeed_Fake_36","3123","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3123","3123_Publisher13"
"BuzzFeed_Fake_36","3132","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3132","3132_Publisher13"
"BuzzFeed_Fake_36","3155","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3155","3155_Publisher13"
"BuzzFeed_Fake_36","3219","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3219","3219_Publisher13"
"BuzzFeed_Fake_36","3255","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3255","3255_Publisher13"
"BuzzFeed_Fake_36","3280","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3280","3280_Publisher13"
"BuzzFeed_Fake_36","3324","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3324","3324_Publisher13"
"BuzzFeed_Fake_36","3338","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3338","3338_Publisher13"
"BuzzFeed_Fake_36","3457","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3457","3457_Publisher13"
"BuzzFeed_Fake_36","3481","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3481","3481_Publisher13"
"BuzzFeed_Fake_36","3534","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3534","3534_Publisher13"
"BuzzFeed_Fake_36","3536","5","1","Publisher13","BuzzFeed","0","1","Publisher13_3536","3536_Publisher13"
"BuzzFeed_Fake_36","3569","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3569","3569_Publisher13"
"BuzzFeed_Fake_36","3593","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3593","3593_Publisher13"
"BuzzFeed_Fake_36","3644","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3644","3644_Publisher13"
"BuzzFeed_Fake_36","3671","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3671","3671_Publisher13"
"BuzzFeed_Fake_36","3738","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3738","3738_Publisher13"
"BuzzFeed_Fake_36","3772","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3772","3772_Publisher13"
"BuzzFeed_Fake_36","3798","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3798","3798_Publisher13"
"BuzzFeed_Fake_36","3799","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3799","3799_Publisher13"
"BuzzFeed_Fake_36","3824","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3824","3824_Publisher13"
"BuzzFeed_Fake_36","3874","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3874","3874_Publisher13"
"BuzzFeed_Fake_36","3890","1","1","Publisher13","BuzzFeed","0","1","Publisher13_3890","3890_Publisher13"
"BuzzFeed_Fake_36","4032","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4032","4032_Publisher13"
"BuzzFeed_Fake_36","4108","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4108","4108_Publisher13"
"BuzzFeed_Fake_36","4129","1","1","Publisher13","BuzzFeed","0","0.75","Publisher13_4129","4129_Publisher13"
"BuzzFeed_Fake_36","4288","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4288","4288_Publisher13"
"BuzzFeed_Fake_36","4289","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4289","4289_Publisher13"
"BuzzFeed_Fake_36","4368","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4368","4368_Publisher13"
"BuzzFeed_Fake_36","4420","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4420","4420_Publisher13"
"BuzzFeed_Fake_36","4441","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4441","4441_Publisher13"
"BuzzFeed_Fake_36","4599","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4599","4599_Publisher13"
"BuzzFeed_Fake_36","4638","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4638","4638_Publisher13"
"BuzzFeed_Fake_36","4679","2","1","Publisher13","BuzzFeed","0","0.666667","Publisher13_4679","4679_Publisher13"
"BuzzFeed_Fake_36","4688","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4688","4688_Publisher13"
"BuzzFeed_Fake_36","4763","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4763","4763_Publisher13"
"BuzzFeed_Fake_36","4807","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4807","4807_Publisher13"
"BuzzFeed_Fake_36","4831","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4831","4831_Publisher13"
"BuzzFeed_Fake_36","4835","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4835","4835_Publisher13"
"BuzzFeed_Fake_36","4860","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4860","4860_Publisher13"
"BuzzFeed_Fake_36","4935","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4935","4935_Publisher13"
"BuzzFeed_Fake_36","4942","1","1","Publisher13","BuzzFeed","0","1","Publisher13_4942","4942_Publisher13"
"BuzzFeed_Fake_36","5006","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5006","5006_Publisher13"
"BuzzFeed_Fake_36","5095","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5095","5095_Publisher13"
"BuzzFeed_Fake_36","5233","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5233","5233_Publisher13"
"BuzzFeed_Fake_36","5237","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5237","5237_Publisher13"
"BuzzFeed_Fake_36","5244","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5244","5244_Publisher13"
"BuzzFeed_Fake_36","5272","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5272","5272_Publisher13"
"BuzzFeed_Fake_36","5295","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5295","5295_Publisher13"
"BuzzFeed_Fake_36","5363","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5363","5363_Publisher13"
"BuzzFeed_Fake_36","5548","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5548","5548_Publisher13"
"BuzzFeed_Fake_36","5568","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5568","5568_Publisher13"
"BuzzFeed_Fake_36","5668","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5668","5668_Publisher13"
"BuzzFeed_Fake_36","5708","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5708","5708_Publisher13"
"BuzzFeed_Fake_36","5761","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5761","5761_Publisher13"
"BuzzFeed_Fake_36","5844","2","1","Publisher13","BuzzFeed","0","1","Publisher13_5844","5844_Publisher13"
"BuzzFeed_Fake_36","5851","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5851","5851_Publisher13"
"BuzzFeed_Fake_36","5935","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5935","5935_Publisher13"
"BuzzFeed_Fake_36","5968","1","1","Publisher13","BuzzFeed","0","1","Publisher13_5968","5968_Publisher13"
"BuzzFeed_Fake_36","6024","1","1","Publisher13","BuzzFeed","0","0.5","Publisher13_6024","6024_Publisher13"
"BuzzFeed_Fake_36","6070","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6070","6070_Publisher13"
"BuzzFeed_Fake_36","6082","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6082","6082_Publisher13"
"BuzzFeed_Fake_36","6217","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6217","6217_Publisher13"
"BuzzFeed_Fake_36","6226","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6226","6226_Publisher13"
"BuzzFeed_Fake_36","6231","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6231","6231_Publisher13"
"BuzzFeed_Fake_36","6242","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6242","6242_Publisher13"
"BuzzFeed_Fake_36","6267","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6267","6267_Publisher13"
"BuzzFeed_Fake_36","6276","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6276","6276_Publisher13"
"BuzzFeed_Fake_36","6287","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6287","6287_Publisher13"
"BuzzFeed_Fake_36","6385","2","1","Publisher13","BuzzFeed","0","1","Publisher13_6385","6385_Publisher13"
"BuzzFeed_Fake_36","6396","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6396","6396_Publisher13"
"BuzzFeed_Fake_36","6545","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6545","6545_Publisher13"
"BuzzFeed_Fake_36","6557","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6557","6557_Publisher13"
"BuzzFeed_Fake_36","6634","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6634","6634_Publisher13"
"BuzzFeed_Fake_36","6762","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6762","6762_Publisher13"
"BuzzFeed_Fake_36","6868","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6868","6868_Publisher13"
"BuzzFeed_Fake_36","6872","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6872","6872_Publisher13"
"BuzzFeed_Fake_36","6912","1","1","Publisher13","BuzzFeed","0","0.857143","Publisher13_6912","6912_Publisher13"
"BuzzFeed_Fake_36","6921","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6921","6921_Publisher13"
"BuzzFeed_Fake_36","6978","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6978","6978_Publisher13"
"BuzzFeed_Fake_36","6990","1","1","Publisher13","BuzzFeed","0","1","Publisher13_6990","6990_Publisher13"
"BuzzFeed_Fake_36","7010","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7010","7010_Publisher13"
"BuzzFeed_Fake_36","7273","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7273","7273_Publisher13"
"BuzzFeed_Fake_36","7362","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7362","7362_Publisher13"
"BuzzFeed_Fake_36","7382","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7382","7382_Publisher13"
"BuzzFeed_Fake_36","7448","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7448","7448_Publisher13"
"BuzzFeed_Fake_36","7528","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7528","7528_Publisher13"
"BuzzFeed_Fake_36","7553","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7553","7553_Publisher13"
"BuzzFeed_Fake_36","7559","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7559","7559_Publisher13"
"BuzzFeed_Fake_36","7563","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7563","7563_Publisher13"
"BuzzFeed_Fake_36","7599","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7599","7599_Publisher13"
"BuzzFeed_Fake_36","7625","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7625","7625_Publisher13"
"BuzzFeed_Fake_36","7696","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7696","7696_Publisher13"
"BuzzFeed_Fake_36","7745","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7745","7745_Publisher13"
"BuzzFeed_Fake_36","7796","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7796","7796_Publisher13"
"BuzzFeed_Fake_36","7818","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7818","7818_Publisher13"
"BuzzFeed_Fake_36","7847","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7847","7847_Publisher13"
"BuzzFeed_Fake_36","7891","1","1","Publisher13","BuzzFeed","0","1","Publisher13_7891","7891_Publisher13"
"BuzzFeed_Fake_36","8146","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8146","8146_Publisher13"
"BuzzFeed_Fake_36","8195","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8195","8195_Publisher13"
"BuzzFeed_Fake_36","8222","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8222","8222_Publisher13"
"BuzzFeed_Fake_36","8287","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8287","8287_Publisher13"
"BuzzFeed_Fake_36","8317","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8317","8317_Publisher13"
"BuzzFeed_Fake_36","8454","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8454","8454_Publisher13"
"BuzzFeed_Fake_36","8462","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8462","8462_Publisher13"
"BuzzFeed_Fake_36","8612","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8612","8612_Publisher13"
"BuzzFeed_Fake_36","8622","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8622","8622_Publisher13"
"BuzzFeed_Fake_36","8691","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8691","8691_Publisher13"
"BuzzFeed_Fake_36","8770","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8770","8770_Publisher13"
"BuzzFeed_Fake_36","8856","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8856","8856_Publisher13"
"BuzzFeed_Fake_36","8858","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8858","8858_Publisher13"
"BuzzFeed_Fake_36","8908","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8908","8908_Publisher13"
"BuzzFeed_Fake_36","8967","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8967","8967_Publisher13"
"BuzzFeed_Fake_36","8986","1","1","Publisher13","BuzzFeed","0","1","Publisher13_8986","8986_Publisher13"
"BuzzFeed_Fake_36","9035","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9035","9035_Publisher13"
"BuzzFeed_Fake_36","9064","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9064","9064_Publisher13"
"BuzzFeed_Fake_36","9068","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9068","9068_Publisher13"
"BuzzFeed_Fake_36","9073","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9073","9073_Publisher13"
"BuzzFeed_Fake_36","9082","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9082","9082_Publisher13"
"BuzzFeed_Fake_36","9102","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9102","9102_Publisher13"
"BuzzFeed_Fake_36","9116","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9116","9116_Publisher13"
"BuzzFeed_Fake_36","9159","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9159","9159_Publisher13"
"BuzzFeed_Fake_36","9188","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9188","9188_Publisher13"
"BuzzFeed_Fake_36","9193","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9193","9193_Publisher13"
"BuzzFeed_Fake_36","9333","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9333","9333_Publisher13"
"BuzzFeed_Fake_36","9393","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9393","9393_Publisher13"
"BuzzFeed_Fake_36","9495","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9495","9495_Publisher13"
"BuzzFeed_Fake_36","9506","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9506","9506_Publisher13"
"BuzzFeed_Fake_36","9515","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9515","9515_Publisher13"
"BuzzFeed_Fake_36","9535","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9535","9535_Publisher13"
"BuzzFeed_Fake_36","9588","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9588","9588_Publisher13"
"BuzzFeed_Fake_36","9712","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9712","9712_Publisher13"
"BuzzFeed_Fake_36","9723","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9723","9723_Publisher13"
"BuzzFeed_Fake_36","9748","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9748","9748_Publisher13"
"BuzzFeed_Fake_36","9783","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9783","9783_Publisher13"
"BuzzFeed_Fake_36","9814","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9814","9814_Publisher13"
"BuzzFeed_Fake_36","9935","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9935","9935_Publisher13"
"BuzzFeed_Fake_36","9937","1","1","Publisher13","BuzzFeed","0","1","Publisher13_9937","9937_Publisher13"
"BuzzFeed_Fake_36","10023","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10023","10023_Publisher13"
"BuzzFeed_Fake_36","10123","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10123","10123_Publisher13"
"BuzzFeed_Fake_36","10191","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10191","10191_Publisher13"
"BuzzFeed_Fake_36","10238","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10238","10238_Publisher13"
"BuzzFeed_Fake_36","10272","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10272","10272_Publisher13"
"BuzzFeed_Fake_36","10327","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10327","10327_Publisher13"
"BuzzFeed_Fake_36","10454","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10454","10454_Publisher13"
"BuzzFeed_Fake_36","10586","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10586","10586_Publisher13"
"BuzzFeed_Fake_36","10595","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10595","10595_Publisher13"
"BuzzFeed_Fake_36","10608","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10608","10608_Publisher13"
"BuzzFeed_Fake_36","10627","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10627","10627_Publisher13"
"BuzzFeed_Fake_36","10631","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10631","10631_Publisher13"
"BuzzFeed_Fake_36","10705","2","1","Publisher13","BuzzFeed","0","1","Publisher13_10705","10705_Publisher13"
"BuzzFeed_Fake_36","10747","1","1","Publisher13","BuzzFeed","0","1","Publisher13_10747","10747_Publisher13"
