"NewsID","UserID","Num","Annotation","PublisherID","FactChecker","PubCred","NewPublisherID","NewUserID"
"PolitiFact_Fake_4","1372","1","1","Publisher86","PolitiFact","1","Publisher86_1372","1372_Publisher86"
"PolitiFact_Fake_4","1407","1","1","Publisher86","PolitiFact","1","Publisher86_1407","1407_Publisher86"
"PolitiFact_Fake_4","1489","1","1","Publisher86","PolitiFact","1","Publisher86_1489","1489_Publisher86"
"PolitiFact_Fake_4","1525","1","1","Publisher86","PolitiFact","1","Publisher86_1525","1525_Publisher86"
"PolitiFact_Fake_4","1545","1","1","Publisher86","PolitiFact","1","Publisher86_1545","1545_Publisher86"
"PolitiFact_Fake_4","1558","1","1","Publisher86","PolitiFact","1","Publisher86_1558","1558_Publisher86"
"PolitiFact_Fake_4","1573","1","1","Publisher86","PolitiFact","1","Publisher86_1573","1573_Publisher86"
"PolitiFact_Fake_4","1575","1","1","Publisher86","PolitiFact","1","Publisher86_1575","1575_Publisher86"
"PolitiFact_Fake_4","1652","1","1","Publisher86","PolitiFact","1","Publisher86_1652","1652_Publisher86"
"PolitiFact_Fake_4","1653","1","1","Publisher86","PolitiFact","1","Publisher86_1653","1653_Publisher86"
"PolitiFact_Fake_4","1662","1","1","Publisher86","PolitiFact","1","Publisher86_1662","1662_Publisher86"
"PolitiFact_Fake_4","1676","2","1","Publisher86","PolitiFact","1","Publisher86_1676","1676_Publisher86"
"PolitiFact_Fake_4","1700","1","1","Publisher86","PolitiFact","1","Publisher86_1700","1700_Publisher86"
"PolitiFact_Fake_4","1735","1","1","Publisher86","PolitiFact","1","Publisher86_1735","1735_Publisher86"
"PolitiFact_Fake_4","1759","1","1","Publisher86","PolitiFact","1","Publisher86_1759","1759_Publisher86"
"PolitiFact_Fake_4","1768","1","1","Publisher86","PolitiFact","1","Publisher86_1768","1768_Publisher86"
"PolitiFact_Fake_4","1786","1","1","Publisher86","PolitiFact","1","Publisher86_1786","1786_Publisher86"
"PolitiFact_Fake_4","1787","1","1","Publisher86","PolitiFact","1","Publisher86_1787","1787_Publisher86"
"PolitiFact_Fake_4","1909","1","1","Publisher86","PolitiFact","1","Publisher86_1909","1909_Publisher86"
"PolitiFact_Fake_4","1967","1","1","Publisher86","PolitiFact","1","Publisher86_1967","1967_Publisher86"
"PolitiFact_Fake_4","2026","1","1","Publisher86","PolitiFact","1","Publisher86_2026","2026_Publisher86"
"PolitiFact_Fake_4","2080","1","1","Publisher86","PolitiFact","1","Publisher86_2080","2080_Publisher86"
"PolitiFact_Fake_4","2135","1","1","Publisher86","PolitiFact","1","Publisher86_2135","2135_Publisher86"
"PolitiFact_Fake_4","2157","1","1","Publisher86","PolitiFact","1","Publisher86_2157","2157_Publisher86"
"PolitiFact_Fake_4","2177","1","1","Publisher86","PolitiFact","1","Publisher86_2177","2177_Publisher86"
"PolitiFact_Fake_4","2190","1","1","Publisher86","PolitiFact","1","Publisher86_2190","2190_Publisher86"
"PolitiFact_Fake_4","2271","1","1","Publisher86","PolitiFact","1","Publisher86_2271","2271_Publisher86"
"PolitiFact_Fake_4","2339","1","1","Publisher86","PolitiFact","1","Publisher86_2339","2339_Publisher86"
"PolitiFact_Fake_4","2378","1","1","Publisher86","PolitiFact","1","Publisher86_2378","2378_Publisher86"
"PolitiFact_Fake_4","2475","1","1","Publisher86","PolitiFact","1","Publisher86_2475","2475_Publisher86"
"PolitiFact_Fake_4","2478","1","1","Publisher86","PolitiFact","1","Publisher86_2478","2478_Publisher86"
"PolitiFact_Fake_4","2582","2","1","Publisher86","PolitiFact","1","Publisher86_2582","2582_Publisher86"
"PolitiFact_Fake_4","2641","1","1","Publisher86","PolitiFact","1","Publisher86_2641","2641_Publisher86"
"PolitiFact_Fake_4","2654","1","1","Publisher86","PolitiFact","1","Publisher86_2654","2654_Publisher86"
"PolitiFact_Fake_4","2705","1","1","Publisher86","PolitiFact","1","Publisher86_2705","2705_Publisher86"
"PolitiFact_Fake_4","2719","1","1","Publisher86","PolitiFact","1","Publisher86_2719","2719_Publisher86"
"PolitiFact_Fake_4","2721","1","1","Publisher86","PolitiFact","1","Publisher86_2721","2721_Publisher86"
"PolitiFact_Fake_4","2804","1","1","Publisher86","PolitiFact","1","Publisher86_2804","2804_Publisher86"
"PolitiFact_Fake_4","2881","1","1","Publisher86","PolitiFact","1","Publisher86_2881","2881_Publisher86"
"PolitiFact_Fake_4","2907","1","1","Publisher86","PolitiFact","1","Publisher86_2907","2907_Publisher86"
"PolitiFact_Fake_4","3043","1","1","Publisher86","PolitiFact","1","Publisher86_3043","3043_Publisher86"
"PolitiFact_Fake_4","3102","1","1","Publisher86","PolitiFact","1","Publisher86_3102","3102_Publisher86"
"PolitiFact_Fake_4","3104","1","1","Publisher86","PolitiFact","1","Publisher86_3104","3104_Publisher86"
"PolitiFact_Fake_4","3225","1","1","Publisher86","PolitiFact","1","Publisher86_3225","3225_Publisher86"
"PolitiFact_Fake_4","3237","1","1","Publisher86","PolitiFact","1","Publisher86_3237","3237_Publisher86"
"PolitiFact_Fake_4","3258","1","1","Publisher86","PolitiFact","1","Publisher86_3258","3258_Publisher86"
"PolitiFact_Fake_4","3265","2","1","Publisher86","PolitiFact","1","Publisher86_3265","3265_Publisher86"
"PolitiFact_Fake_4","3276","1","1","Publisher86","PolitiFact","1","Publisher86_3276","3276_Publisher86"
"PolitiFact_Fake_4","3279","1","1","Publisher86","PolitiFact","1","Publisher86_3279","3279_Publisher86"
"PolitiFact_Fake_4","3417","1","1","Publisher86","PolitiFact","1","Publisher86_3417","3417_Publisher86"
"PolitiFact_Fake_4","3443","1","1","Publisher86","PolitiFact","1","Publisher86_3443","3443_Publisher86"
"PolitiFact_Fake_4","3475","1","1","Publisher86","PolitiFact","1","Publisher86_3475","3475_Publisher86"
"PolitiFact_Fake_4","3495","1","1","Publisher86","PolitiFact","1","Publisher86_3495","3495_Publisher86"
"PolitiFact_Fake_4","3537","1","1","Publisher86","PolitiFact","1","Publisher86_3537","3537_Publisher86"
"PolitiFact_Fake_4","3603","1","1","Publisher86","PolitiFact","1","Publisher86_3603","3603_Publisher86"
"PolitiFact_Fake_4","3619","1","1","Publisher86","PolitiFact","1","Publisher86_3619","3619_Publisher86"
"PolitiFact_Fake_4","3620","1","1","Publisher86","PolitiFact","1","Publisher86_3620","3620_Publisher86"
"PolitiFact_Fake_4","3671","1","1","Publisher86","PolitiFact","1","Publisher86_3671","3671_Publisher86"
"PolitiFact_Fake_4","3729","1","1","Publisher86","PolitiFact","1","Publisher86_3729","3729_Publisher86"
"PolitiFact_Fake_4","3740","1","1","Publisher86","PolitiFact","1","Publisher86_3740","3740_Publisher86"
"PolitiFact_Fake_4","3910","1","1","Publisher86","PolitiFact","1","Publisher86_3910","3910_Publisher86"
"PolitiFact_Fake_4","3933","1","1","Publisher86","PolitiFact","1","Publisher86_3933","3933_Publisher86"
"PolitiFact_Fake_4","3938","1","1","Publisher86","PolitiFact","1","Publisher86_3938","3938_Publisher86"
"PolitiFact_Fake_4","3944","1","1","Publisher86","PolitiFact","1","Publisher86_3944","3944_Publisher86"
"PolitiFact_Fake_4","3952","1","1","Publisher86","PolitiFact","1","Publisher86_3952","3952_Publisher86"
"PolitiFact_Fake_4","3982","1","1","Publisher86","PolitiFact","1","Publisher86_3982","3982_Publisher86"
"PolitiFact_Fake_4","3998","1","1","Publisher86","PolitiFact","1","Publisher86_3998","3998_Publisher86"
"PolitiFact_Fake_4","4023","1","1","Publisher86","PolitiFact","1","Publisher86_4023","4023_Publisher86"
"PolitiFact_Fake_4","4055","1","1","Publisher86","PolitiFact","1","Publisher86_4055","4055_Publisher86"
"PolitiFact_Fake_4","4087","1","1","Publisher86","PolitiFact","1","Publisher86_4087","4087_Publisher86"
"PolitiFact_Fake_4","4158","1","1","Publisher86","PolitiFact","1","Publisher86_4158","4158_Publisher86"
"PolitiFact_Fake_4","4183","1","1","Publisher86","PolitiFact","1","Publisher86_4183","4183_Publisher86"
"PolitiFact_Fake_4","4282","1","1","Publisher86","PolitiFact","1","Publisher86_4282","4282_Publisher86"
"PolitiFact_Fake_4","4325","1","1","Publisher86","PolitiFact","1","Publisher86_4325","4325_Publisher86"
"PolitiFact_Fake_4","4383","1","1","Publisher86","PolitiFact","1","Publisher86_4383","4383_Publisher86"
"PolitiFact_Fake_4","4454","1","1","Publisher86","PolitiFact","1","Publisher86_4454","4454_Publisher86"
"PolitiFact_Fake_4","4461","1","1","Publisher86","PolitiFact","1","Publisher86_4461","4461_Publisher86"
"PolitiFact_Fake_4","4462","1","1","Publisher86","PolitiFact","1","Publisher86_4462","4462_Publisher86"
"PolitiFact_Fake_4","4470","1","1","Publisher86","PolitiFact","1","Publisher86_4470","4470_Publisher86"
"PolitiFact_Fake_4","4485","1","1","Publisher86","PolitiFact","1","Publisher86_4485","4485_Publisher86"
"PolitiFact_Fake_4","4501","1","1","Publisher86","PolitiFact","1","Publisher86_4501","4501_Publisher86"
"PolitiFact_Fake_4","4538","1","1","Publisher86","PolitiFact","1","Publisher86_4538","4538_Publisher86"
"PolitiFact_Fake_4","4540","1","1","Publisher86","PolitiFact","1","Publisher86_4540","4540_Publisher86"
"PolitiFact_Fake_4","4595","1","1","Publisher86","PolitiFact","1","Publisher86_4595","4595_Publisher86"
"PolitiFact_Fake_4","4778","1","1","Publisher86","PolitiFact","1","Publisher86_4778","4778_Publisher86"
"PolitiFact_Fake_4","4791","1","1","Publisher86","PolitiFact","1","Publisher86_4791","4791_Publisher86"
"PolitiFact_Fake_4","4842","1","1","Publisher86","PolitiFact","1","Publisher86_4842","4842_Publisher86"
"PolitiFact_Fake_4","4925","1","1","Publisher86","PolitiFact","1","Publisher86_4925","4925_Publisher86"
"PolitiFact_Fake_4","4987","1","1","Publisher86","PolitiFact","1","Publisher86_4987","4987_Publisher86"
"PolitiFact_Fake_4","5046","1","1","Publisher86","PolitiFact","1","Publisher86_5046","5046_Publisher86"
"PolitiFact_Fake_4","5048","1","1","Publisher86","PolitiFact","1","Publisher86_5048","5048_Publisher86"
"PolitiFact_Fake_4","5061","1","1","Publisher86","PolitiFact","1","Publisher86_5061","5061_Publisher86"
"PolitiFact_Fake_4","5116","1","1","Publisher86","PolitiFact","1","Publisher86_5116","5116_Publisher86"
"PolitiFact_Fake_4","5199","1","1","Publisher86","PolitiFact","1","Publisher86_5199","5199_Publisher86"
"PolitiFact_Fake_4","5242","1","1","Publisher86","PolitiFact","1","Publisher86_5242","5242_Publisher86"
"PolitiFact_Fake_4","5326","1","1","Publisher86","PolitiFact","1","Publisher86_5326","5326_Publisher86"
"PolitiFact_Fake_4","5335","1","1","Publisher86","PolitiFact","1","Publisher86_5335","5335_Publisher86"
"PolitiFact_Fake_4","5436","1","1","Publisher86","PolitiFact","1","Publisher86_5436","5436_Publisher86"
"PolitiFact_Fake_4","5500","1","1","Publisher86","PolitiFact","1","Publisher86_5500","5500_Publisher86"
"PolitiFact_Fake_4","5546","1","1","Publisher86","PolitiFact","1","Publisher86_5546","5546_Publisher86"
"PolitiFact_Fake_4","5556","1","1","Publisher86","PolitiFact","1","Publisher86_5556","5556_Publisher86"
"PolitiFact_Fake_4","5592","1","1","Publisher86","PolitiFact","1","Publisher86_5592","5592_Publisher86"
"PolitiFact_Fake_4","5607","1","1","Publisher86","PolitiFact","1","Publisher86_5607","5607_Publisher86"
"PolitiFact_Fake_4","5760","1","1","Publisher86","PolitiFact","1","Publisher86_5760","5760_Publisher86"
"PolitiFact_Fake_4","5776","1","1","Publisher86","PolitiFact","1","Publisher86_5776","5776_Publisher86"
"PolitiFact_Fake_4","5855","1","1","Publisher86","PolitiFact","1","Publisher86_5855","5855_Publisher86"
"PolitiFact_Fake_4","5961","1","1","Publisher86","PolitiFact","1","Publisher86_5961","5961_Publisher86"
"PolitiFact_Fake_4","5983","1","1","Publisher86","PolitiFact","1","Publisher86_5983","5983_Publisher86"
"PolitiFact_Fake_4","6059","1","1","Publisher86","PolitiFact","1","Publisher86_6059","6059_Publisher86"
"PolitiFact_Fake_4","6096","1","1","Publisher86","PolitiFact","1","Publisher86_6096","6096_Publisher86"
"PolitiFact_Fake_4","6098","1","1","Publisher86","PolitiFact","1","Publisher86_6098","6098_Publisher86"
"PolitiFact_Fake_4","6170","1","1","Publisher86","PolitiFact","1","Publisher86_6170","6170_Publisher86"
"PolitiFact_Fake_4","6264","1","1","Publisher86","PolitiFact","1","Publisher86_6264","6264_Publisher86"
"PolitiFact_Fake_4","6292","1","1","Publisher86","PolitiFact","1","Publisher86_6292","6292_Publisher86"
"PolitiFact_Fake_4","6311","1","1","Publisher86","PolitiFact","1","Publisher86_6311","6311_Publisher86"
"PolitiFact_Fake_4","6366","1","1","Publisher86","PolitiFact","1","Publisher86_6366","6366_Publisher86"
"PolitiFact_Fake_4","6430","1","1","Publisher86","PolitiFact","1","Publisher86_6430","6430_Publisher86"
"PolitiFact_Fake_4","6498","1","1","Publisher86","PolitiFact","1","Publisher86_6498","6498_Publisher86"
"PolitiFact_Fake_4","6547","1","1","Publisher86","PolitiFact","1","Publisher86_6547","6547_Publisher86"
"PolitiFact_Fake_4","6584","1","1","Publisher86","PolitiFact","1","Publisher86_6584","6584_Publisher86"
"PolitiFact_Fake_4","6610","1","1","Publisher86","PolitiFact","1","Publisher86_6610","6610_Publisher86"
"PolitiFact_Fake_4","6784","1","1","Publisher86","PolitiFact","1","Publisher86_6784","6784_Publisher86"
"PolitiFact_Fake_4","6808","1","1","Publisher86","PolitiFact","1","Publisher86_6808","6808_Publisher86"
"PolitiFact_Fake_4","6841","1","1","Publisher86","PolitiFact","1","Publisher86_6841","6841_Publisher86"
"PolitiFact_Fake_4","6920","1","1","Publisher86","PolitiFact","1","Publisher86_6920","6920_Publisher86"
"PolitiFact_Fake_4","6949","1","1","Publisher86","PolitiFact","1","Publisher86_6949","6949_Publisher86"
"PolitiFact_Fake_4","7026","1","1","Publisher86","PolitiFact","1","Publisher86_7026","7026_Publisher86"
"PolitiFact_Fake_4","7071","2","1","Publisher86","PolitiFact","1","Publisher86_7071","7071_Publisher86"
"PolitiFact_Fake_4","7115","1","1","Publisher86","PolitiFact","1","Publisher86_7115","7115_Publisher86"
"PolitiFact_Fake_4","7151","1","1","Publisher86","PolitiFact","1","Publisher86_7151","7151_Publisher86"
"PolitiFact_Fake_4","7167","1","1","Publisher86","PolitiFact","1","Publisher86_7167","7167_Publisher86"
"PolitiFact_Fake_4","7206","1","1","Publisher86","PolitiFact","1","Publisher86_7206","7206_Publisher86"
"PolitiFact_Fake_4","7257","1","1","Publisher86","PolitiFact","1","Publisher86_7257","7257_Publisher86"
"PolitiFact_Fake_4","7315","1","1","Publisher86","PolitiFact","1","Publisher86_7315","7315_Publisher86"
"PolitiFact_Fake_4","7350","1","1","Publisher86","PolitiFact","1","Publisher86_7350","7350_Publisher86"
"PolitiFact_Fake_4","7398","1","1","Publisher86","PolitiFact","1","Publisher86_7398","7398_Publisher86"
"PolitiFact_Fake_4","7435","1","1","Publisher86","PolitiFact","1","Publisher86_7435","7435_Publisher86"
"PolitiFact_Fake_4","7454","1","1","Publisher86","PolitiFact","1","Publisher86_7454","7454_Publisher86"
"PolitiFact_Fake_4","7478","1","1","Publisher86","PolitiFact","1","Publisher86_7478","7478_Publisher86"
"PolitiFact_Fake_4","7516","2","1","Publisher86","PolitiFact","1","Publisher86_7516","7516_Publisher86"
"PolitiFact_Fake_4","7520","1","1","Publisher86","PolitiFact","1","Publisher86_7520","7520_Publisher86"
"PolitiFact_Fake_4","7571","1","1","Publisher86","PolitiFact","1","Publisher86_7571","7571_Publisher86"
"PolitiFact_Fake_4","7574","1","1","Publisher86","PolitiFact","1","Publisher86_7574","7574_Publisher86"
"PolitiFact_Fake_4","7584","1","1","Publisher86","PolitiFact","1","Publisher86_7584","7584_Publisher86"
"PolitiFact_Fake_4","7615","1","1","Publisher86","PolitiFact","1","Publisher86_7615","7615_Publisher86"
"PolitiFact_Fake_4","7660","2","1","Publisher86","PolitiFact","1","Publisher86_7660","7660_Publisher86"
"PolitiFact_Fake_4","7756","1","1","Publisher86","PolitiFact","1","Publisher86_7756","7756_Publisher86"
"PolitiFact_Fake_4","7826","2","1","Publisher86","PolitiFact","1","Publisher86_7826","7826_Publisher86"
"PolitiFact_Fake_4","7860","1","1","Publisher86","PolitiFact","1","Publisher86_7860","7860_Publisher86"
"PolitiFact_Fake_4","7932","1","1","Publisher86","PolitiFact","1","Publisher86_7932","7932_Publisher86"
"PolitiFact_Fake_4","7942","1","1","Publisher86","PolitiFact","1","Publisher86_7942","7942_Publisher86"
"PolitiFact_Fake_4","7993","1","1","Publisher86","PolitiFact","1","Publisher86_7993","7993_Publisher86"
"PolitiFact_Fake_4","8019","1","1","Publisher86","PolitiFact","1","Publisher86_8019","8019_Publisher86"
"PolitiFact_Fake_4","8066","1","1","Publisher86","PolitiFact","1","Publisher86_8066","8066_Publisher86"
"PolitiFact_Fake_4","8100","1","1","Publisher86","PolitiFact","1","Publisher86_8100","8100_Publisher86"
"PolitiFact_Fake_4","8223","1","1","Publisher86","PolitiFact","1","Publisher86_8223","8223_Publisher86"
"PolitiFact_Fake_4","8230","1","1","Publisher86","PolitiFact","1","Publisher86_8230","8230_Publisher86"
"PolitiFact_Fake_4","8280","1","1","Publisher86","PolitiFact","1","Publisher86_8280","8280_Publisher86"
"PolitiFact_Fake_4","8294","1","1","Publisher86","PolitiFact","1","Publisher86_8294","8294_Publisher86"
"PolitiFact_Fake_4","8301","1","1","Publisher86","PolitiFact","1","Publisher86_8301","8301_Publisher86"
"PolitiFact_Fake_4","8427","1","1","Publisher86","PolitiFact","1","Publisher86_8427","8427_Publisher86"
"PolitiFact_Fake_4","8470","1","1","Publisher86","PolitiFact","1","Publisher86_8470","8470_Publisher86"
"PolitiFact_Fake_4","8503","1","1","Publisher86","PolitiFact","1","Publisher86_8503","8503_Publisher86"
"PolitiFact_Fake_4","8528","1","1","Publisher86","PolitiFact","1","Publisher86_8528","8528_Publisher86"
"PolitiFact_Fake_4","8531","1","1","Publisher86","PolitiFact","1","Publisher86_8531","8531_Publisher86"
"PolitiFact_Fake_4","8571","1","1","Publisher86","PolitiFact","1","Publisher86_8571","8571_Publisher86"
"PolitiFact_Fake_4","8619","1","1","Publisher86","PolitiFact","1","Publisher86_8619","8619_Publisher86"
"PolitiFact_Fake_4","8653","1","1","Publisher86","PolitiFact","1","Publisher86_8653","8653_Publisher86"
"PolitiFact_Fake_4","8654","1","1","Publisher86","PolitiFact","1","Publisher86_8654","8654_Publisher86"
"PolitiFact_Fake_4","8731","1","1","Publisher86","PolitiFact","1","Publisher86_8731","8731_Publisher86"
"PolitiFact_Fake_4","8824","1","1","Publisher86","PolitiFact","1","Publisher86_8824","8824_Publisher86"
"PolitiFact_Fake_4","8849","2","1","Publisher86","PolitiFact","1","Publisher86_8849","8849_Publisher86"
"PolitiFact_Fake_4","8852","1","1","Publisher86","PolitiFact","1","Publisher86_8852","8852_Publisher86"
"PolitiFact_Fake_4","8882","1","1","Publisher86","PolitiFact","1","Publisher86_8882","8882_Publisher86"
"PolitiFact_Fake_4","8893","1","1","Publisher86","PolitiFact","1","Publisher86_8893","8893_Publisher86"
"PolitiFact_Fake_4","8943","1","1","Publisher86","PolitiFact","1","Publisher86_8943","8943_Publisher86"
"PolitiFact_Fake_4","8967","1","1","Publisher86","PolitiFact","1","Publisher86_8967","8967_Publisher86"
"PolitiFact_Fake_4","9068","1","1","Publisher86","PolitiFact","1","Publisher86_9068","9068_Publisher86"
"PolitiFact_Fake_4","9097","1","1","Publisher86","PolitiFact","1","Publisher86_9097","9097_Publisher86"
"PolitiFact_Fake_4","9184","1","1","Publisher86","PolitiFact","1","Publisher86_9184","9184_Publisher86"
"PolitiFact_Fake_4","9217","1","1","Publisher86","PolitiFact","1","Publisher86_9217","9217_Publisher86"
"PolitiFact_Fake_4","9221","1","1","Publisher86","PolitiFact","1","Publisher86_9221","9221_Publisher86"
"PolitiFact_Fake_4","9235","1","1","Publisher86","PolitiFact","1","Publisher86_9235","9235_Publisher86"
"PolitiFact_Fake_4","9278","1","1","Publisher86","PolitiFact","1","Publisher86_9278","9278_Publisher86"
"PolitiFact_Fake_4","9502","1","1","Publisher86","PolitiFact","1","Publisher86_9502","9502_Publisher86"
"PolitiFact_Fake_4","9643","1","1","Publisher86","PolitiFact","1","Publisher86_9643","9643_Publisher86"
"PolitiFact_Fake_4","9687","1","1","Publisher86","PolitiFact","1","Publisher86_9687","9687_Publisher86"
"PolitiFact_Fake_4","9692","1","1","Publisher86","PolitiFact","1","Publisher86_9692","9692_Publisher86"
"PolitiFact_Fake_4","9845","1","1","Publisher86","PolitiFact","1","Publisher86_9845","9845_Publisher86"
"PolitiFact_Fake_4","9942","1","1","Publisher86","PolitiFact","1","Publisher86_9942","9942_Publisher86"
"PolitiFact_Fake_4","10004","1","1","Publisher86","PolitiFact","1","Publisher86_10004","10004_Publisher86"
"PolitiFact_Fake_4","10016","1","1","Publisher86","PolitiFact","1","Publisher86_10016","10016_Publisher86"
"PolitiFact_Fake_4","10107","1","1","Publisher86","PolitiFact","1","Publisher86_10107","10107_Publisher86"
"PolitiFact_Fake_4","10205","1","1","Publisher86","PolitiFact","1","Publisher86_10205","10205_Publisher86"
"PolitiFact_Fake_4","10247","1","1","Publisher86","PolitiFact","1","Publisher86_10247","10247_Publisher86"
"PolitiFact_Fake_4","10321","1","1","Publisher86","PolitiFact","1","Publisher86_10321","10321_Publisher86"
"PolitiFact_Fake_4","10324","1","1","Publisher86","PolitiFact","1","Publisher86_10324","10324_Publisher86"
"PolitiFact_Fake_4","10416","1","1","Publisher86","PolitiFact","1","Publisher86_10416","10416_Publisher86"
"PolitiFact_Fake_4","10436","1","1","Publisher86","PolitiFact","1","Publisher86_10436","10436_Publisher86"
"PolitiFact_Fake_4","10494","1","1","Publisher86","PolitiFact","1","Publisher86_10494","10494_Publisher86"
"PolitiFact_Fake_4","10540","1","1","Publisher86","PolitiFact","1","Publisher86_10540","10540_Publisher86"
"PolitiFact_Fake_4","10569","1","1","Publisher86","PolitiFact","1","Publisher86_10569","10569_Publisher86"
"PolitiFact_Fake_4","10593","1","1","Publisher86","PolitiFact","1","Publisher86_10593","10593_Publisher86"
"PolitiFact_Fake_4","10652","1","1","Publisher86","PolitiFact","1","Publisher86_10652","10652_Publisher86"
"PolitiFact_Fake_4","10734","1","1","Publisher86","PolitiFact","1","Publisher86_10734","10734_Publisher86"
"PolitiFact_Fake_4","10735","1","1","Publisher86","PolitiFact","1","Publisher86_10735","10735_Publisher86"
"PolitiFact_Fake_4","10920","1","1","Publisher86","PolitiFact","1","Publisher86_10920","10920_Publisher86"
"PolitiFact_Fake_4","10947","2","1","Publisher86","PolitiFact","1","Publisher86_10947","10947_Publisher86"
"PolitiFact_Fake_4","10954","1","1","Publisher86","PolitiFact","1","Publisher86_10954","10954_Publisher86"
"PolitiFact_Fake_4","10976","1","1","Publisher86","PolitiFact","1","Publisher86_10976","10976_Publisher86"
"PolitiFact_Fake_4","10985","1","1","Publisher86","PolitiFact","1","Publisher86_10985","10985_Publisher86"
"PolitiFact_Fake_4","11083","1","1","Publisher86","PolitiFact","1","Publisher86_11083","11083_Publisher86"
"PolitiFact_Fake_4","11112","1","1","Publisher86","PolitiFact","1","Publisher86_11112","11112_Publisher86"
"PolitiFact_Fake_4","11139","1","1","Publisher86","PolitiFact","1","Publisher86_11139","11139_Publisher86"
"PolitiFact_Fake_4","11186","1","1","Publisher86","PolitiFact","1","Publisher86_11186","11186_Publisher86"
"PolitiFact_Fake_4","11231","2","1","Publisher86","PolitiFact","1","Publisher86_11231","11231_Publisher86"
"PolitiFact_Fake_4","11314","1","1","Publisher86","PolitiFact","1","Publisher86_11314","11314_Publisher86"
"PolitiFact_Fake_4","11326","1","1","Publisher86","PolitiFact","1","Publisher86_11326","11326_Publisher86"
"PolitiFact_Fake_4","11344","1","1","Publisher86","PolitiFact","1","Publisher86_11344","11344_Publisher86"
"PolitiFact_Fake_4","11349","1","1","Publisher86","PolitiFact","1","Publisher86_11349","11349_Publisher86"
"PolitiFact_Fake_4","11365","1","1","Publisher86","PolitiFact","1","Publisher86_11365","11365_Publisher86"
"PolitiFact_Fake_4","11406","1","1","Publisher86","PolitiFact","1","Publisher86_11406","11406_Publisher86"
"PolitiFact_Fake_4","11421","1","1","Publisher86","PolitiFact","1","Publisher86_11421","11421_Publisher86"
"PolitiFact_Fake_4","11482","1","1","Publisher86","PolitiFact","1","Publisher86_11482","11482_Publisher86"
"PolitiFact_Fake_4","11507","1","1","Publisher86","PolitiFact","1","Publisher86_11507","11507_Publisher86"
"PolitiFact_Fake_4","11516","1","1","Publisher86","PolitiFact","1","Publisher86_11516","11516_Publisher86"
"PolitiFact_Fake_4","11523","1","1","Publisher86","PolitiFact","1","Publisher86_11523","11523_Publisher86"
"PolitiFact_Fake_4","11560","1","1","Publisher86","PolitiFact","1","Publisher86_11560","11560_Publisher86"
"PolitiFact_Fake_4","11589","1","1","Publisher86","PolitiFact","1","Publisher86_11589","11589_Publisher86"
"PolitiFact_Fake_4","11612","1","1","Publisher86","PolitiFact","1","Publisher86_11612","11612_Publisher86"
"PolitiFact_Fake_4","11724","1","1","Publisher86","PolitiFact","1","Publisher86_11724","11724_Publisher86"
"PolitiFact_Fake_4","11904","1","1","Publisher86","PolitiFact","1","Publisher86_11904","11904_Publisher86"
