"NewsID","UserID","Num","Annotation","PublisherID","FactChecker","PubCred","naiveUserCred","NewPublisherID"
"BuzzFeed_Fake_36","1371","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1371"
"BuzzFeed_Fake_36","1378","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1378"
"BuzzFeed_Fake_36","1410","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1410"
"BuzzFeed_Fake_36","1422","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1422"
"BuzzFeed_Fake_36","1438","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1438"
"BuzzFeed_Fake_36","1443","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1443"
"BuzzFeed_Fake_36","1450","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1450"
"BuzzFeed_Fake_36","1475","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1475"
"BuzzFeed_Fake_36","1500","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1500"
"BuzzFeed_Fake_36","1550","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1550"
"BuzzFeed_Fake_36","1581","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1581"
"BuzzFeed_Fake_36","1656","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1656"
"BuzzFeed_Fake_36","1662","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1662"
"BuzzFeed_Fake_36","1706","1","1","Publisher13","BuzzFeed","0","0.875","BuzzFeed_Fake_36_Publisher13_1706"
"BuzzFeed_Fake_36","1718","1","1","Publisher13","BuzzFeed","0","0.916667","BuzzFeed_Fake_36_Publisher13_1718"
"BuzzFeed_Fake_36","1734","2","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1734"
"BuzzFeed_Fake_36","1763","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1763"
"BuzzFeed_Fake_36","1783","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1783"
"BuzzFeed_Fake_36","1796","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1796"
"BuzzFeed_Fake_36","1815","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1815"
"BuzzFeed_Fake_36","1834","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1834"
"BuzzFeed_Fake_36","1854","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1854"
"BuzzFeed_Fake_36","1856","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1856"
"BuzzFeed_Fake_36","1944","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1944"
"BuzzFeed_Fake_36","1959","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1959"
"BuzzFeed_Fake_36","1992","2","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_1992"
"BuzzFeed_Fake_36","2002","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2002"
"BuzzFeed_Fake_36","2054","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2054"
"BuzzFeed_Fake_36","2267","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2267"
"BuzzFeed_Fake_36","2282","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2282"
"BuzzFeed_Fake_36","2319","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2319"
"BuzzFeed_Fake_36","2360","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2360"
"BuzzFeed_Fake_36","2376","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2376"
"BuzzFeed_Fake_36","2378","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2378"
"BuzzFeed_Fake_36","2424","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2424"
"BuzzFeed_Fake_36","2439","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2439"
"BuzzFeed_Fake_36","2446","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2446"
"BuzzFeed_Fake_36","2455","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2455"
"BuzzFeed_Fake_36","2572","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2572"
"BuzzFeed_Fake_36","2579","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2579"
"BuzzFeed_Fake_36","2593","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2593"
"BuzzFeed_Fake_36","2651","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2651"
"BuzzFeed_Fake_36","2671","1","1","Publisher13","BuzzFeed","0","0.4","BuzzFeed_Fake_36_Publisher13_2671"
"BuzzFeed_Fake_36","2746","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2746"
"BuzzFeed_Fake_36","2751","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2751"
"BuzzFeed_Fake_36","2781","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2781"
"BuzzFeed_Fake_36","2785","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2785"
"BuzzFeed_Fake_36","2803","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2803"
"BuzzFeed_Fake_36","2815","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2815"
"BuzzFeed_Fake_36","2975","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_2975"
"BuzzFeed_Fake_36","3039","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3039"
"BuzzFeed_Fake_36","3092","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3092"
"BuzzFeed_Fake_36","3123","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3123"
"BuzzFeed_Fake_36","3132","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3132"
"BuzzFeed_Fake_36","3155","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3155"
"BuzzFeed_Fake_36","3219","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3219"
"BuzzFeed_Fake_36","3255","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3255"
"BuzzFeed_Fake_36","3280","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3280"
"BuzzFeed_Fake_36","3324","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3324"
"BuzzFeed_Fake_36","3338","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3338"
"BuzzFeed_Fake_36","3457","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3457"
"BuzzFeed_Fake_36","3481","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3481"
"BuzzFeed_Fake_36","3534","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3534"
"BuzzFeed_Fake_36","3536","5","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3536"
"BuzzFeed_Fake_36","3569","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3569"
"BuzzFeed_Fake_36","3593","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3593"
"BuzzFeed_Fake_36","3644","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3644"
"BuzzFeed_Fake_36","3671","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3671"
"BuzzFeed_Fake_36","3738","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3738"
"BuzzFeed_Fake_36","3772","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3772"
"BuzzFeed_Fake_36","3798","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3798"
"BuzzFeed_Fake_36","3799","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3799"
"BuzzFeed_Fake_36","3824","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3824"
"BuzzFeed_Fake_36","3874","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3874"
"BuzzFeed_Fake_36","3890","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_3890"
"BuzzFeed_Fake_36","4032","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4032"
"BuzzFeed_Fake_36","4108","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4108"
"BuzzFeed_Fake_36","4129","1","1","Publisher13","BuzzFeed","0","0.75","BuzzFeed_Fake_36_Publisher13_4129"
"BuzzFeed_Fake_36","4288","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4288"
"BuzzFeed_Fake_36","4289","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4289"
"BuzzFeed_Fake_36","4368","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4368"
"BuzzFeed_Fake_36","4420","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4420"
"BuzzFeed_Fake_36","4441","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4441"
"BuzzFeed_Fake_36","4599","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4599"
"BuzzFeed_Fake_36","4638","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4638"
"BuzzFeed_Fake_36","4679","2","1","Publisher13","BuzzFeed","0","0.666667","BuzzFeed_Fake_36_Publisher13_4679"
"BuzzFeed_Fake_36","4688","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4688"
"BuzzFeed_Fake_36","4763","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4763"
"BuzzFeed_Fake_36","4807","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4807"
"BuzzFeed_Fake_36","4831","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4831"
"BuzzFeed_Fake_36","4835","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4835"
"BuzzFeed_Fake_36","4860","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4860"
"BuzzFeed_Fake_36","4935","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4935"
"BuzzFeed_Fake_36","4942","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_4942"
"BuzzFeed_Fake_36","5006","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5006"
"BuzzFeed_Fake_36","5095","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5095"
"BuzzFeed_Fake_36","5233","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5233"
"BuzzFeed_Fake_36","5237","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5237"
"BuzzFeed_Fake_36","5244","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5244"
"BuzzFeed_Fake_36","5272","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5272"
"BuzzFeed_Fake_36","5295","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5295"
"BuzzFeed_Fake_36","5363","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5363"
"BuzzFeed_Fake_36","5548","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5548"
"BuzzFeed_Fake_36","5568","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5568"
"BuzzFeed_Fake_36","5668","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5668"
"BuzzFeed_Fake_36","5708","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5708"
"BuzzFeed_Fake_36","5761","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5761"
"BuzzFeed_Fake_36","5844","2","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5844"
"BuzzFeed_Fake_36","5851","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5851"
"BuzzFeed_Fake_36","5935","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5935"
"BuzzFeed_Fake_36","5968","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_5968"
"BuzzFeed_Fake_36","6024","1","1","Publisher13","BuzzFeed","0","0.5","BuzzFeed_Fake_36_Publisher13_6024"
"BuzzFeed_Fake_36","6070","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6070"
"BuzzFeed_Fake_36","6082","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6082"
"BuzzFeed_Fake_36","6217","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6217"
"BuzzFeed_Fake_36","6226","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6226"
"BuzzFeed_Fake_36","6231","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6231"
"BuzzFeed_Fake_36","6242","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6242"
"BuzzFeed_Fake_36","6267","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6267"
"BuzzFeed_Fake_36","6276","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6276"
"BuzzFeed_Fake_36","6287","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6287"
"BuzzFeed_Fake_36","6385","2","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6385"
"BuzzFeed_Fake_36","6396","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6396"
"BuzzFeed_Fake_36","6545","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6545"
"BuzzFeed_Fake_36","6557","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6557"
"BuzzFeed_Fake_36","6634","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6634"
"BuzzFeed_Fake_36","6762","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6762"
"BuzzFeed_Fake_36","6868","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6868"
"BuzzFeed_Fake_36","6872","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6872"
"BuzzFeed_Fake_36","6912","1","1","Publisher13","BuzzFeed","0","0.857143","BuzzFeed_Fake_36_Publisher13_6912"
"BuzzFeed_Fake_36","6921","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6921"
"BuzzFeed_Fake_36","6978","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6978"
"BuzzFeed_Fake_36","6990","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_6990"
"BuzzFeed_Fake_36","7010","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7010"
"BuzzFeed_Fake_36","7273","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7273"
"BuzzFeed_Fake_36","7362","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7362"
"BuzzFeed_Fake_36","7382","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7382"
"BuzzFeed_Fake_36","7448","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7448"
"BuzzFeed_Fake_36","7528","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7528"
"BuzzFeed_Fake_36","7553","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7553"
"BuzzFeed_Fake_36","7559","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7559"
"BuzzFeed_Fake_36","7563","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7563"
"BuzzFeed_Fake_36","7599","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7599"
"BuzzFeed_Fake_36","7625","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7625"
"BuzzFeed_Fake_36","7696","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7696"
"BuzzFeed_Fake_36","7745","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7745"
"BuzzFeed_Fake_36","7796","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7796"
"BuzzFeed_Fake_36","7818","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7818"
"BuzzFeed_Fake_36","7847","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7847"
"BuzzFeed_Fake_36","7891","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_7891"
"BuzzFeed_Fake_36","8146","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8146"
"BuzzFeed_Fake_36","8195","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8195"
"BuzzFeed_Fake_36","8222","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8222"
"BuzzFeed_Fake_36","8287","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8287"
"BuzzFeed_Fake_36","8317","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8317"
"BuzzFeed_Fake_36","8454","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8454"
"BuzzFeed_Fake_36","8462","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8462"
"BuzzFeed_Fake_36","8612","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8612"
"BuzzFeed_Fake_36","8622","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8622"
"BuzzFeed_Fake_36","8691","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8691"
"BuzzFeed_Fake_36","8770","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8770"
"BuzzFeed_Fake_36","8856","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8856"
"BuzzFeed_Fake_36","8858","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8858"
"BuzzFeed_Fake_36","8908","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8908"
"BuzzFeed_Fake_36","8967","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8967"
"BuzzFeed_Fake_36","8986","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_8986"
"BuzzFeed_Fake_36","9035","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9035"
"BuzzFeed_Fake_36","9064","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9064"
"BuzzFeed_Fake_36","9068","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9068"
"BuzzFeed_Fake_36","9073","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9073"
"BuzzFeed_Fake_36","9082","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9082"
"BuzzFeed_Fake_36","9102","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9102"
"BuzzFeed_Fake_36","9116","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9116"
"BuzzFeed_Fake_36","9159","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9159"
"BuzzFeed_Fake_36","9188","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9188"
"BuzzFeed_Fake_36","9193","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9193"
"BuzzFeed_Fake_36","9333","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9333"
"BuzzFeed_Fake_36","9393","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9393"
"BuzzFeed_Fake_36","9495","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9495"
"BuzzFeed_Fake_36","9506","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9506"
"BuzzFeed_Fake_36","9515","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9515"
"BuzzFeed_Fake_36","9535","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9535"
"BuzzFeed_Fake_36","9588","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9588"
"BuzzFeed_Fake_36","9712","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9712"
"BuzzFeed_Fake_36","9723","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9723"
"BuzzFeed_Fake_36","9748","1","1","Publisher13","BuzzFeed","0","1","BuzzFeed_Fake_36_Publisher13_9748"
